Level,Date and Time,Source,Event ID,Task Category
Information,9/24/2024 2:06:28 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1a10
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:28 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x16f8
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:28 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xe64
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:28 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xe00
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:28 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x18fc
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:28 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xbf8
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:28 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1ac4
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:28 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1a3c
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:28 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x122c
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:28 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xb88
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:28 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x19c4
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:28 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xce0
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:28 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xd50
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:28 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x934
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x14bc
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x35c
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xa60
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x12d8
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1760
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1930
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xe58
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xb00
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1344
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x14e0
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x778
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x438
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x14ac
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1490
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x15ac
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x10a0
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:11:19 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x16ec
	Process Name:	C:\Windows\System32\conhost.exe
	Exit Status:	0x0"
Information,9/24/2024 2:11:24 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xac4
	Process Name:	C:\Windows\SysWOW64\net1.exe
	Exit Status:	0x1"
Information,9/24/2024 2:11:24 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x950
	Process Name:	C:\Windows\SysWOW64\net.exe
	Exit Status:	0x1"
Information,9/24/2024 2:11:19 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x16bc
	Process Name:	C:\Windows\SysWOW64\cmd.exe
	Exit Status:	0x1"
Information,9/24/2024 2:08:23 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		S-1-5-21-3792037069-2078677046-3387239386-500
	Account Name:		Administrator
	Account Domain:		EC2AMAZ-0TD157D
	Logon ID:		0x126AFB

Process Information:
	Process ID:	0x18f4
	Process Name:	C:\Windows\System32\smartscreen.exe
	Exit Status:	0x0"
Information,9/24/2024 2:10:54 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xb38
	Process Name:	C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.20348.2641_none_b1b79208f997d2fd\TiWorker.exe
	Exit Status:	0x0"
Information,9/24/2024 2:11:19 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x920
	Process Name:	C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe
	Exit Status:	0x1"
Information,9/24/2024 2:11:53 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xbe8
	Process Name:	C:\Windows\SysWOW64\net1.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:33 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x3d0
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:33 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x10e0
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:31 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xf5c
	Process Name:	C:\Windows\System32\taskhostw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:33 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x18f0
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\ngentask.exe
	Exit Status:	0x0"
Information,9/24/2024 2:11:53 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x4dc
	Process Name:	C:\Windows\SysWOW64\net.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:33 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1af8
	Process Name:	C:\Windows\System32\taskhostw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:33 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1b28
	Process Name:	C:\Windows\System32\conhost.exe
	Exit Status:	0x0"
Information,9/24/2024 2:08:25 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xeb0
	Process Name:	C:\Windows\SysWOW64\whoami.exe
	Exit Status:	0x0"
Information,9/24/2024 2:09:06 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x868
	Process Name:	C:\Windows\SysWOW64\NETSTAT.EXE
	Exit Status:	0x0"
Information,9/24/2024 2:08:54 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x9d0
	Process Name:	C:\Windows\SysWOW64\systeminfo.exe
	Exit Status:	0x0"
Information,9/24/2024 2:10:54 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xec0
	Process Name:	C:\Windows\servicing\TrustedInstaller.exe
	Exit Status:	0x0"
Information,9/24/2024 2:09:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x102c
	Process Name:	C:\Windows\SysWOW64\ARP.EXE
	Exit Status:	0x0"
Information,9/24/2024 2:10:12 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1644
	Process Name:	C:\Windows\SysWOW64\net1.exe
	Exit Status:	0xFFFFFFFF"
Information,9/24/2024 2:09:49 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x14a4
	Process Name:	C:\Windows\SysWOW64\net.exe
	Exit Status:	0xFFFFFFFF"
Information,9/24/2024 2:09:49 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1b70
	Process Name:	C:\Windows\SysWOW64\net1.exe
	Exit Status:	0xFFFFFFFF"
